dim,deg,parallel_depth,max_cpu,avg_time
4,2,5,30,0.060783791542053225
4,2,5,32,0.057259631156921384
4,2,5,34,0.06060197353363037
4,2,5,36,0.06411333084106445
4,2,5,38,0.06679055690765381
4,2,5,40,0.0639507532119751
4,2,6,2,0.11403703689575195
4,2,6,4,0.07341346740722657
4,2,6,6,0.05823056697845459
4,2,6,8,0.05530672073364258
4,2,6,10,0.05361466407775879
4,2,6,12,0.05447041988372803
4,2,6,14,0.055258893966674806
4,2,6,16,0.05728292465209961
4,2,6,18,0.05751380920410156
4,2,6,20,0.0560943603515625
4,2,6,22,0.05637240409851074
4,2,6,24,0.05656399726867676
4,2,6,26,0.057558083534240724
4,2,6,28,0.061908602714538574
4,2,6,30,0.06366000175476075
4,2,6,32,0.0598008394241333
4,2,6,34,0.06014554500579834
4,2,6,36,0.062237668037414554
4,2,6,38,0.06363918781280517
4,2,6,40,0.06164703369140625
4,2,7,2,0.11840579509735108
4,2,7,4,0.07808151245117187
4,2,7,6,0.06009199619293213
4,2,7,8,0.05438995361328125
4,2,7,10,0.05238995552062988
4,2,7,12,0.052949380874633786
4,2,7,14,0.05178985595703125
4,2,7,16,0.056924629211425784
4,2,7,18,0.05696656703948975
4,2,7,20,0.05660524368286133
4,2,7,22,0.05734386444091797
4,2,7,24,0.058671760559082034
4,2,7,26,0.060847687721252444
4,2,7,28,0.05711863040924072
4,2,7,30,0.06111593246459961
4,2,7,32,0.06363885402679444
4,2,7,34,0.06371853351593018
4,2,7,36,0.06245279312133789
4,2,7,38,0.06146702766418457
4,2,7,40,0.060222816467285153
4,2,8,2,0.11820628643035888
4,2,8,4,0.07380330562591553
4,2,8,6,0.05850205421447754
4,2,8,8,0.053864336013793944
4,2,8,10,0.04983246326446533
4,2,8,12,0.054465079307556154
4,2,8,14,0.05450601577758789
4,2,8,16,0.056035947799682614
4,2,8,18,0.0581035852432251
4,2,8,20,0.05814468860626221
4,2,8,22,0.056805205345153806
4,2,8,24,0.05688071250915527
4,2,8,26,0.06060037612915039
4,2,8,28,0.0598945140838623
4,2,8,30,0.05868773460388184
4,2,8,32,0.06043200492858887
4,2,8,34,0.0627976655960083
4,2,8,36,0.0648374080657959
4,2,8,38,0.06302475929260254
4,2,8,40,0.062099885940551755
4,3,0,1,0.4805382966995239
4,3,1,2,0.2960967540740967
4,3,1,4,0.20660254955291749
4,3,1,6,0.18201632499694825
4,3,1,8,0.1733233690261841
4,3,1,10,0.1725877046585083
4,3,1,12,0.16677727699279785
4,3,1,14,0.1672431707382202
4,3,1,16,0.17042665481567382
4,3,1,18,0.1717052459716797
4,3,1,20,0.16804358959197999
4,3,1,22,0.17233314514160156
4,3,1,24,0.17125370502471923
4,3,1,26,0.17077558040618895
4,3,1,28,0.17015268802642822
4,3,1,30,0.17078788280487062
4,3,1,32,0.1713395357131958
4,3,1,34,0.1712897777557373
4,3,1,36,0.17114758491516113
4,3,1,38,0.1706061601638794
4,3,1,40,0.16936254501342773
4,3,2,2,0.3032475233078003
4,3,2,4,0.192665958404541
4,3,2,6,0.15140860080718993
4,3,2,8,0.1329808712005615
4,3,2,10,0.1220590591430664
4,3,2,12,0.1276000738143921
4,3,2,14,0.1338735818862915
4,3,2,16,0.1383366584777832
4,3,2,18,0.13889362812042236
4,3,2,20,0.13743898868560792
4,3,2,22,0.13717763423919677
4,3,2,24,0.13805503845214845
4,3,2,26,0.14055266380310058
4,3,2,28,0.1436908721923828
4,3,2,30,0.1469590663909912
4,3,2,32,0.14453773498535155
4,3,2,34,0.1474224090576172
4,3,2,36,0.148498272895813
4,3,2,38,0.14549636840820312
4,3,2,40,0.1518859624862671
4,3,3,2,0.3190784454345703
4,3,3,4,0.190366530418396
4,3,3,6,0.14113974571228027
4,3,3,8,0.12368221282958984
4,3,3,10,0.11110384464263916
4,3,3,12,0.11183578968048095
4,3,3,14,0.11322789192199707
4,3,3,16,0.1200857162475586
4,3,3,18,0.12422568798065185
4,3,3,20,0.11889054775238037
4,3,3,22,0.12594306468963623
4,3,3,24,0.1233206033706665
4,3,3,26,0.12335214614868165
4,3,3,28,0.1263430118560791
4,3,3,30,0.12974629402160645
4,3,3,32,0.1308255672454834
4,3,3,34,0.13246381282806396
4,3,3,36,0.13620567321777344
4,3,3,38,0.13606274127960205
4,3,3,40,0.13707926273345947
4,3,4,2,0.32096860408782957
4,3,4,4,0.18849937915802
4,3,4,6,0.14350540637969972
4,3,4,8,0.11931536197662354
4,3,4,10,0.10758748054504394
4,3,4,12,0.11159982681274414
4,3,4,14,0.11121137142181396
4,3,4,16,0.11802585124969482
4,3,4,18,0.11930744647979737
4,3,4,20,0.11718826293945313
4,3,4,22,0.11749155521392822
4,3,4,24,0.11639182567596436
4,3,4,26,0.12121992111206055
4,3,4,28,0.12266972064971923
4,3,4,30,0.12332725524902344
4,3,4,32,0.12849118709564208
4,3,4,34,0.12871334552764893
4,3,4,36,0.1295851707458496
4,3,4,38,0.13387775421142578
4,3,4,40,0.13312997817993164
4,3,5,2,0.3271320104598999
4,3,5,4,0.1916332721710205
4,3,5,6,0.1424809217453003
4,3,5,8,0.12100324630737305
4,3,5,10,0.10912845134735108
4,3,5,12,0.11139872074127197
4,3,5,14,0.11162741184234619
4,3,5,16,0.11671264171600342
4,3,5,18,0.11516330242156983
4,3,5,20,0.11605644226074219
4,3,5,22,0.11704430580139161
4,3,5,24,0.11989092826843262
4,3,5,26,0.11765072345733643
4,3,5,28,0.12421696186065674
4,3,5,30,0.12174558639526367
4,3,5,32,0.12560586929321288
4,3,5,34,0.12932846546173096
4,3,5,36,0.12803230285644532
4,3,5,38,0.12913858890533447
4,3,5,40,0.1361616611480713
4,3,6,2,0.3232632398605347
4,3,6,4,0.18713059425354003
4,3,6,6,0.14137797355651854
4,3,6,8,0.12069323062896728
4,3,6,10,0.10935494899749756
4,3,6,12,0.11273424625396729
4,3,6,14,0.11245105266571045
4,3,6,16,0.11685411930084229
4,3,6,18,0.11946418285369872
4,3,6,20,0.11521027088165284
4,3,6,22,0.11568162441253663
4,3,6,24,0.11590685844421386
4,3,6,26,0.1218475341796875
4,3,6,28,0.12085268497467042
4,3,6,30,0.12309367656707763
4,3,6,32,0.12857935428619385
4,3,6,34,0.12742793560028076
4,3,6,36,0.13439300060272216
4,3,6,38,0.12987921237945557
4,3,6,40,0.1316605806350708
4,3,7,2,0.32156636714935305
4,3,7,4,0.19088542461395264
4,3,7,6,0.14505512714385987
4,3,7,8,0.12066419124603271
4,3,7,10,0.10985639095306396
4,3,7,12,0.11322269439697266
4,3,7,14,0.10938987731933594
4,3,7,16,0.11862852573394775
4,3,7,18,0.11974160671234131
4,3,7,20,0.11767332553863526
4,3,7,22,0.11749205589294434
4,3,7,24,0.11835625171661376
4,3,7,26,0.11740128993988037
4,3,7,28,0.12139112949371338
4,3,7,30,0.12856464385986327
4,3,7,32,0.1269306182861328
4,3,7,34,0.12624223232269288
4,3,7,36,0.1271665096282959
4,3,7,38,0.1317817211151123
4,3,7,40,0.1336282014846802
4,3,8,2,0.3213531017303467
4,3,8,4,0.1899946451187134
4,3,8,6,0.14119372367858887
4,3,8,8,0.12113533020019532
4,3,8,10,0.11035852432250977
4,3,8,12,0.112770414352417
4,3,8,14,0.11657776832580566
4,3,8,16,0.1168349027633667
4,3,8,18,0.11730358600616456
4,3,8,20,0.11415507793426513
4,3,8,22,0.11800274848937989
4,3,8,24,0.11960077285766602
4,3,8,26,0.12097666263580323
4,3,8,28,0.1230461597442627
4,3,8,30,0.12470643520355225
4,3,8,32,0.1279599905014038
4,3,8,34,0.1313103437423706
4,3,8,36,0.1290792465209961
4,3,8,38,0.13142111301422119
4,3,8,40,0.1354426145553589
4,4,0,1,0.8291303396224976
4,4,1,2,0.4863551378250122
4,4,1,4,0.3158251762390137
4,4,1,6,0.2692850351333618
4,4,1,8,0.25650653839111326
4,4,1,10,0.2572628974914551
4,4,1,12,0.2580870151519775
4,4,1,14,0.26400878429412844
4,4,1,16,0.26363861560821533
4,4,1,18,0.2642210960388184
4,4,1,20,0.2635368347167969
4,4,1,22,0.26395511627197266
4,4,1,24,0.26256752014160156
4,4,1,26,0.2641780138015747
4,4,1,28,0.26328024864196775
4,4,1,30,0.26248602867126464
4,4,1,32,0.26354498863220216
4,4,1,34,0.263121223449707
4,4,1,36,0.26422433853149413
4,4,1,38,0.2630568742752075
4,4,1,40,0.2634448528289795
4,4,2,2,0.500810194015503
4,4,2,4,0.2994486093521118
4,4,2,6,0.22073349952697754
4,4,2,8,0.2049621343612671
4,4,2,10,0.19478466510772705
4,4,2,12,0.19836490154266356
4,4,2,14,0.1985715866088867
4,4,2,16,0.20907738208770751
4,4,2,18,0.2062073230743408
4,4,2,20,0.20702450275421141
4,4,2,22,0.20847635269165038
4,4,2,24,0.21230065822601318
4,4,2,26,0.21016931533813477
4,4,2,28,0.21279523372650147
4,4,2,30,0.2197503089904785
4,4,2,32,0.21619222164154053
4,4,2,34,0.22218265533447265
4,4,2,36,0.22561380863189698
4,4,2,38,0.22661275863647462
4,4,2,40,0.23113365173339845
4,4,3,2,0.5370982885360718
4,4,3,4,0.31106245517730713
4,4,3,6,0.22873408794403077
4,4,3,8,0.18868091106414794
4,4,3,10,0.17360506057739258
4,4,3,12,0.1770932674407959
4,4,3,14,0.17059574127197266
4,4,3,16,0.17849836349487305
4,4,3,18,0.1814702033996582
4,4,3,20,0.1778857469558716
4,4,3,22,0.1804882287979126
4,4,3,24,0.17963261604309083
4,4,3,26,0.17591402530670167
4,4,3,28,0.18977251052856445
4,4,3,30,0.19491255283355713
4,4,3,32,0.1884061336517334
4,4,3,34,0.19407284259796143
4,4,3,36,0.19702000617980958
4,4,3,38,0.19392843246459962
4,4,3,40,0.19857563972473144
4,4,4,2,0.536252498626709
4,4,4,4,0.3091139793395996
4,4,4,6,0.2302844285964966
4,4,4,8,0.1891611099243164
4,4,4,10,0.17072758674621583
4,4,4,12,0.16942625045776366
4,4,4,14,0.16705770492553712
4,4,4,16,0.1739227294921875
4,4,4,18,0.17790114879608154
4,4,4,20,0.17039039134979247
4,4,4,22,0.1722989559173584
4,4,4,24,0.17136871814727783
4,4,4,26,0.17646267414093017
4,4,4,28,0.18109362125396727
4,4,4,30,0.18145368099212647
4,4,4,32,0.1892404556274414
4,4,4,34,0.18378419876098634
4,4,4,36,0.19010417461395263
4,4,4,38,0.18923797607421874
4,4,4,40,0.19161396026611327
4,4,5,2,0.5350924015045166
4,4,5,4,0.30781378746032717
4,4,5,6,0.22634315490722656
4,4,5,8,0.18821027278900146
4,4,5,10,0.17143983840942384
4,4,5,12,0.1680626630783081
4,4,5,14,0.16437792778015137
4,4,5,16,0.17276487350463868
4,4,5,18,0.17087464332580565
4,4,5,20,0.17135267257690429
4,4,5,22,0.17285459041595458
4,4,5,24,0.17106344699859619
4,4,5,26,0.17523999214172364
4,4,5,28,0.1759589672088623
4,4,5,30,0.18065462112426758
4,4,5,32,0.1822453260421753
4,4,5,34,0.1811006784439087
4,4,5,36,0.18613982200622559
4,4,5,38,0.18723843097686768
4,4,5,40,0.1880344867706299
4,4,6,2,0.5367470502853393
4,4,6,4,0.3056973457336426
4,4,6,6,0.2270024299621582
4,4,6,8,0.19361977577209472
4,4,6,10,0.17182474136352538
4,4,6,12,0.1688601016998291
4,4,6,14,0.16533236503601073
4,4,6,16,0.17032012939453126
4,4,6,18,0.17735049724578858
4,4,6,20,0.1695783853530884
4,4,6,22,0.17352418899536132
4,4,6,24,0.17041778564453125
4,4,6,26,0.18121545314788817
4,4,6,28,0.18126487731933594
4,4,6,30,0.17917380332946778
4,4,6,32,0.18098797798156738
4,4,6,34,0.18680193424224853
4,4,6,36,0.1888509750366211
4,4,6,38,0.1868175745010376
4,4,6,40,0.19243667125701905
4,4,7,2,0.5417263031005859
4,4,7,4,0.3098843336105347
4,4,7,6,0.22457878589630126
4,4,7,8,0.1895355224609375
4,4,7,10,0.17626018524169923
4,4,7,12,0.17014539241790771
4,4,7,14,0.1673208951950073
4,4,7,16,0.1757312536239624
4,4,7,18,0.17811942100524902
4,4,7,20,0.1718136787414551
4,4,7,22,0.17271883487701417
4,4,7,24,0.1759883403778076
4,4,7,26,0.17882921695709228
4,4,7,28,0.17500691413879393
4,4,7,30,0.18308417797088622
4,4,7,32,0.17768330574035646
4,4,7,34,0.18324742317199708
4,4,7,36,0.18395552635192872
4,4,7,38,0.19050278663635253
4,4,7,40,0.19285285472869873
4,4,8,2,0.5355107307434082
4,4,8,4,0.3095729112625122
4,4,8,6,0.22659244537353515
4,4,8,8,0.1880192756652832
4,4,8,10,0.16916484832763673
4,4,8,12,0.16941461563110352
4,4,8,14,0.16603386402130127
4,4,8,16,0.17283093929290771
4,4,8,18,0.17068328857421874
4,4,8,20,0.16762354373931884
4,4,8,22,0.1746988296508789
4,4,8,24,0.17246630191802978
4,4,8,26,0.17606332302093505
4,4,8,28,0.17499849796295167
4,4,8,30,0.1792203426361084
4,4,8,32,0.1830368757247925
4,4,8,34,0.18166100978851318
4,4,8,36,0.18901512622833253
4,4,8,38,0.1889965534210205
4,4,8,40,0.19394333362579347
4,5,0,1,1.8935035467147827
4,5,1,2,1.1831556558609009
4,5,1,4,0.7264621257781982
4,5,1,6,0.5825292110443115
4,5,1,8,0.5061622142791748
4,5,1,10,0.47854459285736084
4,5,1,12,0.47644116878509524
4,5,1,14,0.4689587116241455
4,5,1,16,0.4693806886672974
4,5,1,18,0.46996679306030276
4,5,1,20,0.47007036209106445
4,5,1,22,0.46872026920318605
4,5,1,24,0.47029135227203367
4,5,1,26,0.47018334865570066
4,5,1,28,0.47049679756164553
4,5,1,30,0.4691686391830444
4,5,1,32,0.46916511058807375
4,5,1,34,0.4690587282180786
4,5,1,36,0.47030105590820315
4,5,1,38,0.47046873569488523
4,5,1,40,0.47280733585357665
4,5,2,2,1.186006760597229
4,5,2,4,0.6567606925964355
4,5,2,6,0.4831432819366455
4,5,2,8,0.40927059650421144
4,5,2,10,0.372062087059021
4,5,2,12,0.35243270397186277
4,5,2,14,0.35107598304748533
4,5,2,16,0.3437999725341797
4,5,2,18,0.34356369972229006
4,5,2,20,0.346197509765625
4,5,2,22,0.3442702293395996
4,5,2,24,0.3537318468093872
4,5,2,26,0.36040353775024414
4,5,2,28,0.359372878074646
4,5,2,30,0.373378324508667
4,5,2,32,0.36437463760375977
4,5,2,34,0.37004287242889405
4,5,2,36,0.36638081073760986
4,5,2,38,0.3774462938308716
4,5,2,40,0.38499085903167723
4,5,3,2,1.1610583305358886
4,5,3,4,0.6786778450012207
4,5,3,6,0.47914369106292726
4,5,3,8,0.39596555233001707
4,5,3,10,0.3401389837265015
4,5,3,12,0.33218836784362793
4,5,3,14,0.3184336185455322
4,5,3,16,0.3185619831085205
4,5,3,18,0.3124229907989502
4,5,3,20,0.305340313911438
4,5,3,22,0.3093347787857056
4,5,3,24,0.3120633363723755
4,5,3,26,0.31634156703948973
4,5,3,28,0.32531325817108153
4,5,3,30,0.31909475326538084
4,5,3,32,0.33123776912689207
4,5,3,34,0.3384481191635132
4,5,3,36,0.33846473693847656
4,5,3,38,0.34249560832977294
4,5,3,40,0.34865550994873046
4,5,4,2,1.1782942295074463
4,5,4,4,0.6595213651657105
4,5,4,6,0.4775019407272339
4,5,4,8,0.38723139762878417
4,5,4,10,0.3437374114990234
4,5,4,12,0.3283764123916626
4,5,4,14,0.31442091464996336
4,5,4,16,0.31393444538116455
4,5,4,18,0.3059758186340332
4,5,4,20,0.3032161951065063
4,5,4,22,0.30707406997680664
4,5,4,24,0.30894277095794676
4,5,4,26,0.3065780162811279
4,5,4,28,0.31041269302368163
4,5,4,30,0.3147110462188721
4,5,4,32,0.31880137920379636
4,5,4,34,0.32086939811706544
4,5,4,36,0.3212718486785889
4,5,4,38,0.3328149080276489
4,5,4,40,0.3407557487487793
4,5,5,2,1.1761515140533447
4,5,5,4,0.6680755138397216
4,5,5,6,0.47655937671661375
4,5,5,8,0.38845508098602294
4,5,5,10,0.34296574592590334
4,5,5,12,0.3305984020233154
4,5,5,14,0.3117749452590942
4,5,5,16,0.31139822006225587
4,5,5,18,0.30617995262145997
4,5,5,20,0.3029369592666626
4,5,5,22,0.30496742725372317
4,5,5,24,0.30694782733917236
4,5,5,26,0.3072227478027344
4,5,5,28,0.31272163391113283
4,5,5,30,0.31680712699890134
4,5,5,32,0.3161718130111694
4,5,5,34,0.32232189178466797
4,5,5,36,0.3256567716598511
4,5,5,38,0.33592393398284914
4,5,5,40,0.33562848567962644
4,5,6,2,1.1837476253509522
4,5,6,4,0.6783106327056885
4,5,6,6,0.48234460353851316
4,5,6,8,0.39082863330841067
4,5,6,10,0.33803839683532716
4,5,6,12,0.32498161792755126
4,5,6,14,0.3133533000946045
4,5,6,16,0.31294329166412355
4,5,6,18,0.3039907217025757
4,5,6,20,0.3017296314239502
4,5,6,22,0.3007895708084106
4,5,6,24,0.30476951599121094
4,5,6,26,0.30992348194122316
4,5,6,28,0.3051826238632202
4,5,6,30,0.3163356065750122
4,5,6,32,0.3158376693725586
4,5,6,34,0.3254178524017334
4,5,6,36,0.3303759336471558
4,5,6,38,0.3323884248733521
4,5,6,40,0.3350913763046265
4,5,7,2,1.1792508602142333
4,5,7,4,0.6637494325637817
4,5,7,6,0.4738908052444458
4,5,7,8,0.3947835206985474
4,5,7,10,0.340002179145813
4,5,7,12,0.327269172668457
4,5,7,14,0.3137586355209351
4,5,7,16,0.31685020923614504
4,5,7,18,0.30787785053253175
4,5,7,20,0.3029501914978027
4,5,7,22,0.30225865840911864
4,5,7,24,0.3078370809555054
4,5,7,26,0.3067910671234131
4,5,7,28,0.30586559772491456
4,5,7,30,0.31595640182495116
4,5,7,32,0.3196499109268188
4,5,7,34,0.3282103300094604
4,5,7,36,0.33146181106567385
4,5,7,38,0.3259922504425049
4,5,7,40,0.3363559484481812
4,5,8,2,1.191520619392395
4,5,8,4,0.6649887561798096
4,5,8,6,0.478380012512207
4,5,8,8,0.39502720832824706
4,5,8,10,0.3419115304946899
4,5,8,12,0.32863821983337405
4,5,8,14,0.31191864013671877
4,5,8,16,0.3153857707977295
4,5,8,18,0.31244897842407227
4,5,8,20,0.3036794900894165
4,5,8,22,0.304980206489563
4,5,8,24,0.30543406009674073
4,5,8,26,0.3017954111099243
4,5,8,28,0.31398897171020507
4,5,8,30,0.313833212852478
4,5,8,32,0.32158408164978025
4,5,8,34,0.3193004846572876
4,5,8,36,0.3231278657913208
4,5,8,38,0.3364884614944458
4,5,8,40,0.3362259864807129
4,6,0,1,2.9661929845809936
4,6,1,2,1.59885892868042
4,6,1,4,1.0052305459976196
4,6,1,6,0.7944207906723022
4,6,1,8,0.7085747003555298
4,6,1,10,0.6486525774002075
4,6,1,12,0.620045518875122
4,6,1,14,0.6220546960830688
4,6,1,16,0.6151041507720947
4,6,1,18,0.61638925075531
4,6,1,20,0.6159732818603516
4,6,1,22,0.6151405572891235
4,6,1,24,0.6159548044204712
4,6,1,26,0.6179025888442993
4,6,1,28,0.6198284149169921
4,6,1,30,0.6189257383346558
4,6,1,32,0.6180007457733154
4,6,1,34,0.6169247388839721
4,6,1,36,0.6168749332427979
4,6,1,38,0.6164610862731934
4,6,1,40,0.6180836677551269
4,6,2,2,1.627683901786804
4,6,2,4,0.9129430294036865
4,6,2,6,0.6655068635940552
4,6,2,8,0.5463368892669678
4,6,2,10,0.48497557640075684
4,6,2,12,0.4552750110626221
4,6,2,14,0.4418147325515747
4,6,2,16,0.4458440065383911
4,6,2,18,0.4351983547210693
4,6,2,20,0.4302493095397949
4,6,2,22,0.4224834442138672
4,6,2,24,0.4323441743850708
4,6,2,26,0.43166289329528806
4,6,2,28,0.4499668598175049
4,6,2,30,0.4568031787872314
4,6,2,32,0.4537015199661255
4,6,2,34,0.45262062549591064
4,6,2,36,0.4564829349517822
4,6,2,38,0.4578667879104614
4,6,2,40,0.46875782012939454
4,6,3,2,1.747699785232544
4,6,3,4,0.9674548387527466
4,6,3,6,0.6888864994049072
4,6,3,8,0.5646405696868897
4,6,3,10,0.4846816062927246
4,6,3,12,0.448417067527771
4,6,3,14,0.41533570289611815
4,6,3,16,0.40893652439117434
4,6,3,18,0.40515186786651614
4,6,3,20,0.39364578723907473
4,6,3,22,0.39276483058929446
4,6,3,24,0.3931415319442749
4,6,3,26,0.39542126655578613
4,6,3,28,0.39489433765411375
4,6,3,30,0.4066041946411133
4,6,3,32,0.4108694791793823
4,6,3,34,0.4127561092376709
4,6,3,36,0.4133059024810791
4,6,3,38,0.41680235862731935
4,6,3,40,0.42933461666107176
4,6,4,2,1.7697046995162964
4,6,4,4,0.9726257085800171
4,6,4,6,0.6871747732162475
4,6,4,8,0.5581694841384888
4,6,4,10,0.4775860786437988
4,6,4,12,0.4500410556793213
4,6,4,14,0.4109057426452637
4,6,4,16,0.3949832201004028
4,6,4,18,0.3850282669067383
4,6,4,20,0.37817161083221434
4,6,4,22,0.3807729005813599
4,6,4,24,0.3839073181152344
4,6,4,26,0.38231046199798585
4,6,4,28,0.38188536167144777
4,6,4,30,0.38517050743103026
4,6,4,32,0.38719136714935304
4,6,4,34,0.39229750633239746
4,6,4,36,0.39078032970428467
4,6,4,38,0.39985079765319825
4,6,4,40,0.40594120025634767
4,6,5,2,1.7640880823135376
4,6,5,4,0.9693197250366211
4,6,5,6,0.6894793510437012
4,6,5,8,0.5558699846267701
4,6,5,10,0.4708832263946533
4,6,5,12,0.44615349769592283
4,6,5,14,0.404583740234375
4,6,5,16,0.4050553560256958
4,6,5,18,0.3887360095977783
4,6,5,20,0.3777215003967285
4,6,5,22,0.3793473243713379
4,6,5,24,0.3811636447906494
4,6,5,26,0.38182103633880615
4,6,5,28,0.3813455104827881
4,6,5,30,0.38351428508758545
4,6,5,32,0.3895446538925171
4,6,5,34,0.38722479343414307
4,6,5,36,0.394538140296936
4,6,5,38,0.39800682067871096
4,6,5,40,0.40791265964508056
4,6,6,2,1.768130373954773
4,6,6,4,0.9712141513824463
4,6,6,6,0.696476149559021
4,6,6,8,0.558650541305542
4,6,6,10,0.4715512990951538
4,6,6,12,0.4410012483596802
4,6,6,14,0.41490960121154785
4,6,6,16,0.3989833354949951
4,6,6,18,0.38722643852233884
4,6,6,20,0.3773509979248047
4,6,6,22,0.37799625396728515
4,6,6,24,0.37482855319976804
4,6,6,26,0.377399206161499
4,6,6,28,0.38039321899414064
4,6,6,30,0.382507848739624
4,6,6,32,0.38262648582458497
4,6,6,34,0.392166805267334
4,6,6,36,0.3991023778915405
4,6,6,38,0.3992539644241333
4,6,6,40,0.40208802223205564
4,6,7,2,1.763598084449768
4,6,7,4,0.9698908567428589
4,6,7,6,0.6849329233169555
4,6,7,8,0.5569164276123046
4,6,7,10,0.46372051239013673
4,6,7,12,0.4454876661300659
4,6,7,14,0.41317574977874755
4,6,7,16,0.39900133609771726
4,6,7,18,0.38781569004058836
4,6,7,20,0.3832066535949707
4,6,7,22,0.3832984924316406
4,6,7,24,0.38015716075897216
4,6,7,26,0.37536935806274413
4,6,7,28,0.380863881111145
4,6,7,30,0.3845221519470215
4,6,7,32,0.389941668510437
4,6,7,34,0.3854756593704224
4,6,7,36,0.39073317050933837
4,6,7,38,0.39867596626281737
4,6,7,40,0.40328710079193114
4,6,8,2,1.8133244514465332
4,6,8,4,0.9972553253173828
4,6,8,6,0.6928282022476197
4,6,8,8,0.5507937669754028
4,6,8,10,0.46330971717834474
4,6,8,12,0.4436102151870728
4,6,8,14,0.4108618497848511
4,6,8,16,0.39891226291656495
4,6,8,18,0.3905427694320679
4,6,8,20,0.3780869483947754
4,6,8,22,0.3737258195877075
4,6,8,24,0.38222336769104004
4,6,8,26,0.38253610134124755
4,6,8,28,0.38133218288421633
4,6,8,30,0.3820232391357422
4,6,8,32,0.38695707321166994
4,6,8,34,0.39418797492980956
4,6,8,36,0.3970156669616699
4,6,8,38,0.4013783931732178
4,6,8,40,0.40793838500976565
4,7,0,1,5.012998127937317
4,7,1,2,2.702747130393982
4,7,1,4,1.6450765609741211
4,7,1,6,1.3499269485473633
4,7,1,8,1.1792505741119386
4,7,1,10,1.0993152618408204
4,7,1,12,1.0991235494613647
4,7,1,14,1.0627313137054444
4,7,1,16,1.0259793281555176
4,7,1,18,1.055432629585266
4,7,1,20,1.0245641708374023
4,7,1,22,1.0313322067260742
4,7,1,24,1.0329246044158935
4,7,1,26,1.037199282646179
4,7,1,28,1.0674294710159302
4,7,1,30,1.0388740062713624
4,7,1,32,1.052538776397705
4,7,1,34,1.0504212141036988
4,7,1,36,1.0517298936843873
4,7,1,38,1.051457405090332
4,7,1,40,1.0539765119552613
4,7,2,2,2.8628507614135743
4,7,2,4,1.5325019598007201
4,7,2,6,1.0921650886535645
4,7,2,8,0.8707253456115722
4,7,2,10,0.761232328414917
4,7,2,12,0.7231387376785279
4,7,2,14,0.6941942691802978
4,7,2,16,0.6761913776397706
4,7,2,18,0.6464336395263672
4,7,2,20,0.64040207862854
4,7,2,22,0.6168731927871705
4,7,2,24,0.659034538269043
4,7,2,26,0.6422312498092652
4,7,2,28,0.6636515378952026
4,7,2,30,0.6654617309570312
4,7,2,32,0.6653005361557007
4,7,2,34,0.6847748756408691
4,7,2,36,0.6817040920257569
4,7,2,38,0.6955175876617432
4,7,2,40,0.7104338884353638
4,7,3,2,2.900458335876465
4,7,3,4,1.5613791942596436
4,7,3,6,1.110137128829956
4,7,3,8,0.8913407802581788
4,7,3,10,0.753800630569458
4,7,3,12,0.6997881889343261
4,7,3,14,0.649366307258606
4,7,3,16,0.6225051403045654
4,7,3,18,0.5958398580551147
4,7,3,20,0.5752300024032593
4,7,3,22,0.5806242465972901
4,7,3,24,0.5705891847610474
4,7,3,26,0.5909676790237427
4,7,3,28,0.5814621448516846
4,7,3,30,0.5875380277633667
4,7,3,32,0.5906657218933106
4,7,3,34,0.6021604537963867
4,7,3,36,0.6143112421035767
4,7,3,38,0.6256203889846802
4,7,3,40,0.6251874685287475
4,7,4,2,2.8844706535339357
4,7,4,4,1.5793004035949707
4,7,4,6,1.1147974729537964
4,7,4,8,0.9051252841949463
4,7,4,10,0.7606048583984375
4,7,4,12,0.7015503883361817
4,7,4,14,0.6480313777923584
4,7,4,16,0.6122395038604737
4,7,4,18,0.5882765293121338
4,7,4,20,0.5698351860046387
4,7,4,22,0.569672966003418
4,7,4,24,0.5705914497375488
4,7,4,26,0.5742591857910156
4,7,4,28,0.5761106967926025
4,7,4,30,0.5670372247695923
4,7,4,32,0.5712518692016602
4,7,4,34,0.5852961540222168
4,7,4,36,0.5893513202667237
4,7,4,38,0.5998279809951782
4,7,4,40,0.5986818313598633
4,7,5,2,2.890103268623352
4,7,5,4,1.5828048229217528
4,7,5,6,1.1103102684020996
4,7,5,8,0.8966407537460327
4,7,5,10,0.7572089910507203
4,7,5,12,0.7038307666778565
4,7,5,14,0.6550464153289794
4,7,5,16,0.6185473680496216
4,7,5,18,0.5929795980453492
4,7,5,20,0.5740154027938843
4,7,5,22,0.565526008605957
4,7,5,24,0.5674792528152466
4,7,5,26,0.5657579898834229
4,7,5,28,0.5685808897018433
4,7,5,30,0.577737832069397
4,7,5,32,0.5831101655960083
4,7,5,34,0.5845894336700439
4,7,5,36,0.5948601961135864
4,7,5,38,0.5965367317199707
4,7,5,40,0.5994947195053101
4,7,6,2,2.94572856426239
4,7,6,4,1.5929913520812988
4,7,6,6,1.1166852235794067
4,7,6,8,0.8902454376220703
4,7,6,10,0.7478374719619751
4,7,6,12,0.6998752593994141
4,7,6,14,0.6514386415481568
4,7,6,16,0.6190736293792725
4,7,6,18,0.5928117990493774
4,7,6,20,0.5723985433578491
4,7,6,22,0.5689722299575806
4,7,6,24,0.5677823066711426
4,7,6,26,0.5728134632110595
4,7,6,28,0.5698019027709961
